Date,Close,Open,High,Low,Volume
2015-03-19,209.5,209.9600067138672,210.47000122070312,209.02999877929688,117917300
2015-03-20,210.41000366210938,209.7100067138672,211.02000427246094,209.49000549316406,177715100
2015-03-23,210.0,210.4199981689453,211.11000061035156,210.0,71784500
2015-03-24,208.82000732421875,209.85000610351562,210.39999389648438,208.74000549316406,77805300
2015-03-25,205.75999450683594,209.07000732421875,209.35000610351562,205.7100067138672,159521700
2015-03-26,205.27000427246094,204.9600067138672,206.3699951171875,204.1199951171875,153067200
2015-03-27,205.74000549316406,205.1300048828125,205.9499969482422,204.89999389648438,118939000
2015-03-30,208.25,206.97999572753906,208.61000061035156,206.9600067138672,96180400
2015-03-31,206.42999267578125,207.25999450683594,208.10000610351562,206.36000061035156,126768700
2015-04-01,205.6999969482422,206.38999938964844,206.4199981689453,204.50999450683594,137303600
2015-04-02,206.44000244140625,205.6199951171875,206.97999572753906,205.39999389648438,86900900
2015-04-06,207.8300018310547,205.3699951171875,208.4499969482422,205.2100067138672,114368200
2015-04-07,207.27999877929688,207.86000061035156,208.75999450683594,207.24000549316406,81236300
2015-04-08,207.97999572753906,207.5500030517578,208.50999450683594,207.0800018310547,89351900
2015-04-09,208.89999389648438,207.77999877929688,209.17999267578125,207.19000244140625,85548900
2015-04-10,210.0399932861328,209.1999969482422,210.08999633789062,208.9600067138672,72722900
2015-04-13,209.08999633789062,209.8699951171875,210.6300048828125,209.02999877929688,74436600
2015-04-14,209.49000549316406,208.85000610351562,209.7100067138672,208.10000610351562,75099900
2015-04-15,210.42999267578125,210.0500030517578,211.0399932861328,209.9499969482422,99529300
2015-04-16,210.3699951171875,210.02999877929688,210.97999572753906,209.7899932861328,68934900
2015-04-17,207.9499969482422,208.94000244140625,209.22999572753906,207.00999450683594,191113200
2015-04-20,209.85000610351562,209.05999755859375,210.25,208.9600067138672,92189500
2015-04-21,209.60000610351562,210.6699981689453,210.86000061035156,209.24000549316406,72559800
2015-04-22,210.6300048828125,210.00999450683594,210.85000610351562,208.89999389648438,78264600
2015-04-23,211.16000366210938,210.14999389648438,211.94000244140625,210.00999450683594,102585900
2015-04-24,211.64999389648438,211.66000366210938,211.97000122070312,211.11000061035156,61327400
2015-04-27,210.77000427246094,212.3300018310547,212.47999572753906,210.5399932861328,79358100
2015-04-28,211.44000244140625,210.74000549316406,211.5,209.3300018310547,86863500
2015-04-29,210.57000732421875,210.3699951171875,211.2899932861328,209.60000610351562,125684900
2015-04-30,208.4600067138672,209.8800048828125,210.35000610351562,207.6199951171875,161304900
2015-05-01,210.72000122070312,209.39999389648438,210.77000427246094,209.27999877929688,103399700
2015-05-04,211.32000732421875,211.22999572753906,212.02000427246094,211.10000610351562,70927200
2015-05-05,208.89999389648438,211.02999877929688,211.4600067138672,208.72999572753906,113326200
2015-05-06,208.0399932861328,209.55999755859375,209.92999267578125,206.75999450683594,135060200
2015-05-07,208.8699951171875,207.9199981689453,209.3800048828125,207.52000427246094,88244900
2015-05-08,211.6199951171875,210.8800048828125,211.86000061035156,210.77999877929688,155877300
2015-05-11,210.61000061035156,211.57000732421875,211.88999938964844,210.52000427246094,75708100
2015-05-12,209.97999572753906,209.61000061035156,210.6300048828125,208.6199951171875,119727600
2015-05-13,210.02000427246094,210.47000122070312,211.22000122070312,209.74000549316406,94667900
2015-05-14,212.2100067138672,211.24000549316406,212.32000732421875,210.91000366210938,95934000
2015-05-15,212.44000244140625,212.44000244140625,212.61000061035156,211.86000061035156,76510100
2015-05-18,213.10000610351562,212.24000549316406,213.39999389648438,212.16000366210938,74549700
2015-05-19,213.02999877929688,213.24000549316406,213.57000732421875,212.69000244140625,72114600
2015-05-20,212.8800048828125,213.14999389648438,213.77999877929688,212.5,76857500
2015-05-21,213.5,212.7100067138672,213.75,212.50999450683594,64764600
2015-05-22,212.99000549316406,213.0399932861328,213.5399932861328,212.91000366210938,57433500
2015-05-26,210.6999969482422,212.39999389648438,212.91000366210938,210.1999969482422,124308600
2015-05-27,212.6999969482422,211.25,212.97999572753906,210.75999450683594,93214000
2015-05-28,212.4600067138672,212.3300018310547,212.58999633789062,211.6300048828125,74974600
2015-05-29,211.13999938964844,212.3800048828125,212.42999267578125,210.82000732421875,124919600
2015-06-01,211.57000732421875,211.94000244140625,212.33999633789062,210.6199951171875,93338800
2015-06-02,211.36000061035156,211.02000427246094,212.19000244140625,210.27000427246094,91531000
2015-06-03,211.9199981689453,212.0,212.6699981689453,211.3300018310547,87820900
2015-06-04,210.1300048828125,211.07000732421875,211.86000061035156,209.75,151882800
2015-06-05,209.77000427246094,209.9499969482422,210.5800018310547,208.97999572753906,121704700
2015-06-08,208.47999572753906,209.63999938964844,209.82000732421875,208.38999938964844,89063300
2015-06-09,208.4499969482422,208.4499969482422,209.10000610351562,207.69000244140625,105034700
2015-06-10,210.9499969482422,209.3699951171875,211.41000366210938,209.3000030517578,134551300
2015-06-11,211.6300048828125,211.47999572753906,212.08999633789062,211.1999969482422,73876400
2015-06-12,210.00999450683594,210.63999938964844,211.47999572753906,209.67999267578125,135382400
2015-06-15,209.11000061035156,208.63999938964844,209.4499969482422,207.7899932861328,124384200
2015-06-16,210.25,208.92999267578125,210.35000610351562,208.72000122070312,85308200
2015-06-17,210.58999633789062,210.58999633789062,211.32000732421875,209.36000061035156,126708600
2015-06-18,212.77999877929688,211.30999755859375,213.33999633789062,210.6300048828125,165867900
2015-06-19,210.80999755859375,211.4600067138672,211.5500030517578,210.36000061035156,130478700
2015-06-22,211.88999938964844,211.91000366210938,212.58999633789062,211.63999938964844,70696000
2015-06-23,212.0399932861328,212.13999938964844,212.44000244140625,211.57000732421875,68476800
2015-06-24,210.5,211.72000122070312,212.1699981689453,210.47000122070312,92307300
2015-06-25,209.86000061035156,211.10000610351562,211.25,209.77000427246094,97107400
2015-06-26,209.82000732421875,210.2899932861328,210.5800018310547,209.16000366210938,104174800
2015-06-29,205.4199981689453,208.0500030517578,209.8300018310547,205.3300018310547,202621300
2015-06-30,205.85000610351562,207.25999450683594,207.32000732421875,205.27999877929688,182925100
2015-07-01,207.5,207.72999572753906,208.02999877929688,206.55999755859375,135979900
2015-07-02,207.30999755859375,208.07000732421875,208.27000427246094,206.80999755859375,104373700
2015-07-06,206.72000122070312,205.77000427246094,207.64999389648438,205.52999877929688,117975400
2015-07-07,208.02000427246094,206.9600067138672,208.1699981689453,204.11000061035156,173820200
2015-07-08,204.52999877929688,206.4199981689453,206.75999450683594,204.25,164020100
2015-07-09,204.89999389648438,207.0399932861328,207.35000610351562,204.77000427246094,144113100
2015-07-10,207.47999572753906,207.2899932861328,207.97999572753906,204.9499969482422,129456900
2015-07-13,209.77000427246094,208.99000549316406,209.89999389648438,208.94000244140625,106069400
2015-07-14,210.67999267578125,209.72000122070312,211.0500030517578,209.64999389648438,81709600
2015-07-15,210.61000061035156,210.72999572753906,211.27999877929688,210.0399932861328,97914100
2015-07-16,212.3000030517578,211.8699951171875,212.3000030517578,211.5800018310547,106683300
2015-07-17,212.47999572753906,212.2899932861328,212.5500030517578,211.8000030517578,89030000
2015-07-20,212.58999633789062,212.75,213.17999267578125,212.2100067138672,70446800
2015-07-21,211.75,212.42999267578125,212.74000549316406,211.38999938964844,77965000
2015-07-22,211.3699951171875,210.92999267578125,211.77000427246094,210.88999938964844,88667900
2015-07-23,210.17999267578125,211.52999877929688,211.64999389648438,209.75,90509100
2015-07-24,208.0,210.3000030517578,210.3699951171875,207.60000610351562,117755000
2015-07-27,206.7899932861328,206.94000244140625,207.5500030517578,206.25999450683594,132361100
2015-07-28,209.3300018310547,207.7899932861328,209.5,206.8000030517578,123544800
2015-07-29,210.77000427246094,209.47999572753906,211.0399932861328,209.30999755859375,105791300
2015-07-30,210.82000732421875,210.16000366210938,211.02000427246094,209.4199981689453,91304400
2015-07-31,210.5,211.4199981689453,211.4499969482422,210.16000366210938,103266900
2015-08-03,209.7899932861328,210.4600067138672,210.52999877929688,208.64999389648438,113965700
2015-08-04,209.3800048828125,209.6999969482422,210.25,208.8000030517578,81820800
2015-08-05,210.07000732421875,210.4499969482422,211.30999755859375,209.72999572753906,85786800
2015-08-06,208.35000610351562,210.2899932861328,210.4199981689453,207.64999389648438,116030800
2015-08-07,207.9499969482422,208.16000366210938,208.33999633789062,206.8699951171875,117858000
2015-08-10,210.57000732421875,209.27999877929688,210.6699981689453,209.27999877929688,80270700
2015-08-11,208.6699981689453,208.97000122070312,209.47000122070312,207.75999450683594,126081400
2015-08-12,208.9199981689453,207.11000061035156,209.13999938964844,205.36000061035156,172123700
2015-08-13,208.66000366210938,208.72999572753906,209.5500030517578,208.00999450683594,89383300
2015-08-14,209.4199981689453,208.42999267578125,209.50999450683594,208.25999450683594,72786500
2015-08-17,210.58999633789062,208.7100067138672,210.58999633789062,208.16000366210938,79072600
2015-08-18,209.97999572753906,210.25999450683594,210.67999267578125,209.6999969482422,71692700
2015-08-19,208.32000732421875,209.08999633789062,210.00999450683594,207.35000610351562,172946000
2015-08-20,203.97000122070312,206.50999450683594,208.2899932861328,203.89999389648438,194327900
2015-08-21,197.8300018310547,201.72999572753906,203.94000244140625,197.52000427246094,346588500
2015-08-24,189.5,187.49000549316406,197.47999572753906,182.39999389648438,507244300
2015-08-25,187.27000427246094,195.42999267578125,195.4499969482422,186.9199981689453,369833100
2015-08-26,194.4600067138672,192.0800018310547,194.7899932861328,188.3699951171875,339257000
2015-08-27,199.27000427246094,197.02000427246094,199.4199981689453,195.2100067138672,274143900
2015-08-28,199.27999877929688,198.5,199.83999633789062,197.9199981689453,160414400
2015-08-31,197.6699981689453,198.11000061035156,199.1300048828125,197.00999450683594,163298800
2015-09-01,191.77000427246094,193.1199951171875,194.77000427246094,190.72999572753906,256000400
2015-09-02,195.41000366210938,194.6199951171875,195.4600067138672,192.4199981689453,160269300
2015-09-03,195.5500030517578,196.25999450683594,198.0500030517578,194.9600067138672,152087800
2015-09-04,192.58999633789062,192.85000610351562,193.86000061035156,191.61000061035156,207081000
2015-09-08,197.42999267578125,195.94000244140625,197.61000061035156,195.1699981689453,116025700
2015-09-09,194.7899932861328,199.32000732421875,199.47000122070312,194.35000610351562,149347700
2015-09-10,195.85000610351562,194.55999755859375,197.22000122070312,194.25,158611100
2015-09-11,196.74000549316406,195.3800048828125,196.82000732421875,194.52999877929688,119691200
2015-09-14,196.00999450683594,196.9499969482422,197.00999450683594,195.42999267578125,79452000
2015-09-15,198.4600067138672,196.61000061035156,198.99000549316406,195.9600067138672,113806200
2015-09-16,200.17999267578125,198.82000732421875,200.41000366210938,198.41000366210938,99581600
2015-09-17,199.72999572753906,200.02000427246094,202.88999938964844,199.27999877929688,276046600
2015-09-18,195.4499969482422,195.7100067138672,198.67999267578125,194.9600067138672,223657500
2015-09-21,196.4600067138672,196.44000244140625,197.67999267578125,195.2100067138672,105726200
2015-09-22,193.91000366210938,193.8800048828125,194.4600067138672,192.55999755859375,153890900
2015-09-23,193.60000610351562,194.11000061035156,194.6699981689453,192.91000366210938,92790600
2015-09-24,192.89999389648438,192.14999389648438,193.4499969482422,190.55999755859375,159378800
2015-09-25,192.85000610351562,194.63999938964844,195.0,191.80999755859375,155054800
2015-09-28,188.00999450683594,191.77999877929688,191.91000366210938,187.63999938964844,178515900
2015-09-29,188.1199951171875,188.27000427246094,189.74000549316406,186.92999267578125,159045600
2015-09-30,191.6300048828125,190.3699951171875,191.8300018310547,189.44000244140625,163452000
2015-10-01,192.1300048828125,192.0800018310547,192.49000549316406,189.82000732421875,131079000
2015-10-02,195.0,189.77000427246094,195.02999877929688,189.1199951171875,211003300
2015-10-05,198.47000122070312,196.4600067138672,198.74000549316406,196.3300018310547,126320800
2015-10-06,197.7899932861328,198.30999755859375,198.97999572753906,197.0,110274500
2015-10-07,199.41000366210938,198.89999389648438,199.8300018310547,197.47999572753906,124307300
2015-10-08,201.2100067138672,198.9499969482422,201.5500030517578,198.58999633789062,153055200
2015-10-09,201.3300018310547,201.3800048828125,201.89999389648438,200.5800018310547,107069200
2015-10-12,201.52000427246094,201.4199981689453,201.75999450683594,200.91000366210938,56395600
2015-10-13,200.25,200.64999389648438,202.16000366210938,200.0500030517578,88038700
2015-10-14,199.2899932861328,200.17999267578125,200.8699951171875,198.94000244140625,99106200
2015-10-15,202.35000610351562,200.0800018310547,202.36000061035156,199.63999938964844,134142200
2015-10-16,203.27000427246094,202.8300018310547,203.2899932861328,201.9199981689453,114580100
2015-10-19,203.3699951171875,202.5,203.3699951171875,202.1300048828125,76523900
2015-10-20,203.11000061035156,202.85000610351562,203.83999633789062,202.5500030517578,78448500
2015-10-21,201.85000610351562,203.61000061035156,203.7899932861328,201.64999389648438,102038000
2015-10-22,205.25999450683594,202.97999572753906,205.50999450683594,201.85000610351562,174911700
2015-10-23,207.50999450683594,207.25,207.9499969482422,206.3000030517578,144442300
2015-10-26,207.0,207.3000030517578,207.3699951171875,206.55999755859375,69033000
2015-10-27,206.60000610351562,206.1999969482422,207.0,205.7899932861328,77905800
2015-10-28,208.9499969482422,207.0,208.97999572753906,206.2100067138672,135906700
2015-10-29,208.8300018310547,208.35000610351562,209.27000427246094,208.2100067138672,90525500
2015-10-30,207.92999267578125,209.05999755859375,209.44000244140625,207.74000549316406,131076900
2015-11-02,210.38999938964844,208.32000732421875,210.6199951171875,208.1699981689453,86270800
2015-11-03,211.0,209.97000122070312,211.66000366210938,209.6999969482422,95246100
2015-11-04,210.36000061035156,211.35000610351562,211.5,209.72000122070312,96224500
2015-11-05,210.14999389648438,210.42999267578125,210.97999572753906,209.08999633789062,78408700
2015-11-06,210.0399932861328,209.74000549316406,210.32000732421875,208.4600067138672,110471500
2015-11-09,208.0800018310547,209.30999755859375,209.49000549316406,206.9499969482422,131008700
2015-11-10,208.55999755859375,207.50999450683594,208.60000610351562,207.19000244140625,75874600
2015-11-11,207.74000549316406,208.8800048828125,208.94000244140625,207.66000366210938,67846000
2015-11-12,204.83999633789062,206.5,207.05999755859375,204.82000732421875,121315200
2015-11-13,202.5399932861328,204.35000610351562,204.6699981689453,202.44000244140625,153577100
2015-11-16,205.6199951171875,202.32000732421875,205.69000244140625,202.17999267578125,117645200
2015-11-17,205.47000122070312,205.99000549316406,207.0399932861328,204.8800048828125,121123700
2015-11-18,208.72999572753906,206.0399932861328,208.89999389648438,205.99000549316406,121342500
2015-11-19,208.5500030517578,208.58999633789062,209.0500030517578,208.1999969482422,88220500
2015-11-20,209.30999755859375,209.4499969482422,210.1199951171875,208.86000061035156,94011500
2015-11-23,209.07000732421875,209.3800048828125,209.97999572753906,208.52000427246094,64931200
2015-11-24,209.35000610351562,207.8699951171875,209.8300018310547,207.41000366210938,98874400
2015-11-25,209.32000732421875,209.5,209.74000549316406,209.00999450683594,51980100
2015-11-27,209.55999755859375,209.42999267578125,209.8000030517578,208.86000061035156,37317800
2015-11-30,208.69000244140625,209.75,209.88999938964844,208.55999755859375,112822700
2015-12-01,210.67999267578125,209.44000244140625,210.82000732421875,209.11000061035156,97858400
2015-12-02,208.52999877929688,210.6199951171875,211.0,208.22999572753906,108441300
2015-12-03,205.61000061035156,208.8300018310547,209.14999389648438,204.75,166224200
2015-12-04,209.6199951171875,205.61000061035156,209.97000122070312,205.61000061035156,192913900
2015-12-07,208.35000610351562,209.22999572753906,209.72999572753906,207.1999969482422,102027100
2015-12-08,206.9499969482422,206.49000549316406,208.2899932861328,205.77999877929688,103372400
2015-12-09,205.33999633789062,206.19000244140625,208.67999267578125,204.17999267578125,162401500
2015-12-10,205.8699951171875,205.4199981689453,207.42999267578125,205.13999938964844,116128900
2015-12-11,201.8800048828125,203.35000610351562,204.13999938964844,201.50999450683594,211173300
2015-12-14,202.89999389648438,202.07000732421875,203.0500030517578,199.9499969482422,182385200
2015-12-15,205.02999877929688,204.6999969482422,206.11000061035156,202.8699951171875,154069600
2015-12-16,208.02999877929688,206.3699951171875,208.38999938964844,204.8000030517578,197017000
2015-12-17,204.86000061035156,208.39999389648438,208.47999572753906,204.83999633789062,173092500
2015-12-18,200.02000427246094,202.77000427246094,202.92999267578125,199.8300018310547,251393500
2015-12-21,201.6699981689453,201.41000366210938,201.8800048828125,200.08999633789062,99094300
2015-12-22,203.5,202.72000122070312,203.85000610351562,201.5500030517578,111026200
2015-12-23,206.02000427246094,204.69000244140625,206.07000732421875,204.5800018310547,110987200
2015-12-24,205.67999267578125,205.72000122070312,206.3300018310547,205.4199981689453,48539600
2015-12-28,205.2100067138672,204.86000061035156,205.25999450683594,203.94000244140625,65899900
2015-12-29,207.39999389648438,206.50999450683594,207.7899932861328,206.47000122070312,92640700
2015-12-30,205.92999267578125,207.11000061035156,207.2100067138672,205.75999450683594,63317700
2015-12-31,203.8699951171875,205.1300048828125,205.88999938964844,203.8699951171875,114877900
2016-01-04,201.02000427246094,200.49000549316406,201.02999877929688,198.58999633789062,222353500
2016-01-05,201.36000061035156,201.39999389648438,201.89999389648438,200.0500030517578,110845800
2016-01-06,198.82000732421875,198.33999633789062,200.05999755859375,197.60000610351562,152112600
2016-01-07,194.0500030517578,195.3300018310547,197.44000244140625,193.58999633789062,213436100
2016-01-08,191.9199981689453,195.19000244140625,195.85000610351562,191.5800018310547,209817200
2016-01-11,192.11000061035156,193.00999450683594,193.41000366210938,189.82000732421875,187941300
2016-01-12,193.66000366210938,193.82000732421875,194.5500030517578,191.13999938964844,172330500
2016-01-13,188.8300018310547,194.4499969482422,194.86000061035156,188.3800048828125,221168900
2016-01-14,191.92999267578125,189.5500030517578,193.25999450683594,187.66000366210938,240795600
2016-01-15,187.80999755859375,186.77000427246094,188.75999450683594,185.52000427246094,324846400
2016-01-19,188.05999755859375,189.9600067138672,190.11000061035156,186.1999969482422,195244400
2016-01-20,185.64999389648438,185.02999877929688,187.5,181.02000427246094,286547800
2016-01-21,186.69000244140625,186.2100067138672,188.8699951171875,184.63999938964844,195772900
2016-01-22,190.52000427246094,189.77999877929688,190.75999450683594,188.8800048828125,168319600
2016-01-25,187.63999938964844,189.9199981689453,190.14999389648438,187.41000366210938,130371700
2016-01-26,190.1999969482422,188.4199981689453,190.52999877929688,188.02000427246094,141036800
2016-01-27,188.1300048828125,189.5800018310547,191.55999755859375,187.05999755859375,185681700
2016-01-28,189.11000061035156,189.9600067138672,190.1999969482422,187.16000366210938,143798800
2016-01-29,193.72000122070312,190.02000427246094,193.8800048828125,189.8800048828125,210529300
2016-02-01,193.64999389648438,192.52999877929688,194.5800018310547,191.83999633789062,136061600
2016-02-02,190.16000366210938,191.9600067138672,191.97000122070312,189.5399932861328,182564900
2016-02-03,191.3000030517578,191.41000366210938,191.77999877929688,187.10000610351562,205054900
2016-02-04,191.60000610351562,190.7100067138672,192.75,189.9600067138672,139531800
2016-02-05,187.9499969482422,190.99000549316406,191.6699981689453,187.1999969482422,180788300
2016-02-08,185.4199981689453,185.77000427246094,186.1199951171875,182.8000030517578,191526700
2016-02-09,185.42999267578125,183.36000061035156,186.94000244140625,183.1999969482422,184513100
2016-02-10,185.27000427246094,186.41000366210938,188.33999633789062,185.1199951171875,148214100
2016-02-11,182.86000061035156,182.33999633789062,184.10000610351562,181.08999633789062,219058900
2016-02-12,186.6300048828125,184.9600067138672,186.64999389648438,183.9600067138672,127632400
2016-02-16,189.77999877929688,188.77000427246094,189.80999755859375,187.6300048828125,120250700
2016-02-17,192.8800048828125,191.16000366210938,193.32000732421875,191.00999450683594,136009500
2016-02-18,192.08999633789062,193.1999969482422,193.27000427246094,191.72000122070312,102343000
2016-02-19,192.0,191.1699981689453,192.17999267578125,190.4499969482422,114793000
2016-02-22,194.77999877929688,193.8699951171875,194.9499969482422,193.7899932861328,103640300
2016-02-23,192.32000732421875,194.0,194.32000732421875,192.17999267578125,111455300
2016-02-24,193.1999969482422,190.6300048828125,193.52999877929688,189.32000732421875,150812200
2016-02-25,195.5399932861328,193.72999572753906,195.5500030517578,192.8300018310547,110728300
2016-02-26,195.08999633789062,196.57000732421875,196.67999267578125,194.89999389648438,129833700
2016-02-29,193.55999755859375,195.11000061035156,196.22999572753906,193.3300018310547,125918100
2016-03-01,198.11000061035156,195.00999450683594,198.2100067138672,194.4499969482422,141799700
2016-03-02,199.0,197.74000549316406,199.05999755859375,197.25,102415000
2016-03-03,199.77999877929688,198.7899932861328,199.8000030517578,198.11000061035156,95172200
2016-03-04,200.42999267578125,200.00999450683594,201.35000610351562,199.02999877929688,129293600
2016-03-07,200.58999633789062,199.33999633789062,201.07000732421875,199.25,100219000
2016-03-08,198.39999389648438,199.32000732421875,199.9199981689453,198.2100067138672,123974900
2016-03-09,199.3800048828125,199.36000061035156,199.7899932861328,198.42999267578125,94801200
2016-03-10,199.5399932861328,199.9600067138672,201.07000732421875,197.3800048828125,156838700
2016-03-11,202.75999450683594,201.25999450683594,202.80999755859375,199.52000427246094,137964500
2016-03-14,202.5,202.16000366210938,203.0399932861328,201.77000427246094,73612000
2016-03-15,202.1699981689453,201.36000061035156,202.52999877929688,201.0500030517578,93169100
2016-03-16,203.33999633789062,201.60000610351562,203.82000732421875,201.5500030517578,129303200
2016-03-17,204.6300048828125,203.24000549316406,205.22999572753906,202.77000427246094,134278500
2016-03-18,204.3800048828125,204.1699981689453,204.77999877929688,203.8000030517578,138372400
2016-03-21,204.6699981689453,204.07000732421875,204.94000244140625,203.8000030517578,72926700
2016-03-22,204.55999755859375,203.75999450683594,205.22999572753906,203.57000732421875,97471900
2016-03-23,203.2100067138672,204.11000061035156,204.3300018310547,203.00999450683594,81052500
2016-03-24,203.1199951171875,202.0,203.16000366210938,201.74000549316406,84360900
2016-03-28,203.24000549316406,203.61000061035156,203.86000061035156,202.7100067138672,62408200
2016-03-29,205.1199951171875,202.75999450683594,205.25,202.39999389648438,92922900
2016-03-30,206.02000427246094,206.3000030517578,206.8699951171875,205.58999633789062,86365300
2016-03-31,205.52000427246094,205.91000366210938,206.41000366210938,205.3300018310547,94584100
2016-04-01,206.9199981689453,204.35000610351562,207.13999938964844,203.97999572753906,114423500
2016-04-04,206.25,206.8300018310547,207.07000732421875,205.88999938964844,63497000
2016-04-05,204.19000244140625,204.6699981689453,206.25999450683594,203.88999938964844,99662200
2016-04-06,206.4199981689453,204.19000244140625,206.49000549316406,203.97999572753906,91839800
2016-04-07,203.9499969482422,205.13999938964844,205.55999755859375,203.08999633789062,113859000
2016-04-08,204.5,205.33999633789062,205.85000610351562,203.8699951171875,95040600
2016-04-11,204.02000427246094,205.25,206.07000732421875,203.91000366210938,83757500
2016-04-12,205.9199981689453,204.22000122070312,206.25,203.6999969482422,115350600
2016-04-13,208.0,207.0,208.10000610351562,206.83999633789062,96336400
2016-04-14,208.00999450683594,208.07000732421875,208.60000610351562,207.60000610351562,65212900
2016-04-15,207.77999877929688,208.00999450683594,208.1699981689453,207.39999389648438,75761600
2016-04-18,209.24000549316406,207.77999877929688,209.27999877929688,207.0,82531000
2016-04-19,209.89999389648438,209.74000549316406,210.1999969482422,208.94000244140625,88316100
2016-04-20,210.10000610351562,209.9499969482422,210.9199981689453,209.38999938964844,81100300
2016-04-21,208.97000122070312,210.1199951171875,210.25,208.64999389648438,85695000
2016-04-22,208.97000122070312,208.5500030517578,209.2899932861328,207.91000366210938,99251700
2016-04-25,208.61000061035156,208.25999450683594,208.66000366210938,207.5399932861328,66166500
2016-04-26,208.9199981689453,209.0399932861328,209.52000427246094,208.36000061035156,75864200
